national_rank,scientific_name,common_name,class,order,family,phylum,top5,top10,evidence_support,evidence_support_label,direct_protective_context_count,direct_protective_chemical_count,warning_context_count,eligible_state_count,broad_life_stage_category_count,official_or_common_method_species,selection_incremental_gain_lower5,selection_objective_cumulative_lower5,incremental_expected_capture_lower5,validated_incremental_expected_capture_lower5,rank_scope,leave_one_out_loss_top5,support_note,cumulative_expected_capture_lower-5%,cumulative_expected_capture_lower-10%,cumulative_expected_capture_lower-20%
1418,Rhithropanopeus harrisii,,Malacostraca,Decapoda,Panopeidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,1,0,15,1,False,1.561853536890637e-20,1.0,2.260526627329007e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974477810680523,0.9999609875706824,0.999999954489524
1419,Tilapia rendalli,,Actinopterygii,Perciformes,Cichlidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,0,1,False,1.5275707012462902e-20,1.0,2.2443091882706767e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974500253772406,0.9999610334247474,0.9999999545560749
1420,Tilapia melanopleura,,Actinopterygii,Perciformes,Cichlidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,2,0,5,1,False,1.4939585218823928e-20,1.0,2.2390230479674145e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974522644002886,0.9999610794687707,0.9999999546232452
1421,Anabaena cylindrica,,Cyanophyceae,Nostocales,Nostocaceae,Cyanophycota,False,False,sparse_5_19,Limited (5-19 protective contexts),12,12,15,0,1,False,1.4613855394748093e-20,1.0,3.405003137779694e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974556694034263,0.9999611505018247,0.99999995472357
1422,Chirostoma jordani,,Actinopterygii,Atheriniformes,Atherinopsidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,2,0,0,1,False,1.4289303264704505e-20,1.0,2.764185273673725e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974584335887,0.9999612139936229,0.999999954832112
1423,Leptoxis sp.,,Gastropoda,Neotaenioglossa,Pleuroceridae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,0,1,False,1.397375160791886e-20,1.0,2.3385127418951157e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974607721014419,0.9999612643164212,0.99999995491042
1424,Mesochra parva,,Maxillopoda,Harpacticoida,Canthocamptidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.3661393248947986e-20,1.0,3.083943888815277e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974638560453307,0.999961335644289,0.9999999550317733
1425,Egeria densa,,Liliopsida,Hydrocharitales,Hydrocharitaceae,Magnoliophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),7,6,0,1,2,False,1.3361655877458344e-20,1.0,3.468705533804517e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974673247508645,0.9999614114411702,0.99999995515076
1426,Parreysia favidens,,Bivalvia,Unionoida,Unionidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),9,4,0,0,1,False,1.3067652692846509e-20,1.0,2.130135022704316e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974694548858872,0.9999614542205971,0.9999999552087019
1427,Gobiomorphus huttoni,,Actinopterygii,Perciformes,Eleotridae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.2782697769736623e-20,1.0,2.1406033163806626e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974715954892036,0.9999615047245412,0.9999999552993808
1428,Bellamya bengalensis,,Gastropoda,Architaenioglossa,Viviparidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),9,7,2,0,3,False,1.2501843502322162e-20,1.0,2.367263898905847e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974739627531025,0.9999615598191148,0.9999999553880138
1429,Penaeus indicus,,Malacostraca,Decapoda,Penaeidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.2228793541462686e-20,1.0,2.079574837665632e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974760423279402,0.9999616091848743,0.9999999554771897
1430,Elimia livescens,,Gastropoda,Neotaenioglossa,Pleuroceridae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),8,8,0,4,1,False,1.1962883437057042e-20,1.0,2.3617275235476853e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974784040554637,0.9999616586285239,0.9999999555506499
1431,Hemibagrus nemurus,,Actinopterygii,Siluriformes,Bagridae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.169692164615705e-20,1.0,2.2068462908197972e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974806109017545,0.9999617061448044,0.9999999556246735
1432,Attheyella crassa,,Maxillopoda,Harpacticoida,Canthocamptidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),8,6,0,0,1,False,1.1441795780912927e-20,1.0,3.073422668031789e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974836843244226,0.9999617762186003,0.9999999557408686
1433,Paracyclops fimbriatus,,Maxillopoda,Cyclopoida,Cyclopidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.1184733667455855e-20,1.0,3.107884144593065e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974867922085672,0.9999618473484789,0.9999999558575612
1434,Syngnathus scovelli,,Actinopterygii,Gasterosteiformes,Syngnathidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,6,1,False,1.0940942094694467e-20,1.0,2.239446619700658e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974890316551869,0.9999618980298368,0.9999999559430174
1435,Thiara scabra,,Gastropoda,Neotaenioglossa,Thiaridae,Mollusca,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,2,1,False,1.0702668266749803e-20,1.0,2.23461960346949e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974912662747903,0.999961950527308,0.9999999560334181
1436,Drepanomonas revoluta,,Ciliatea,nan,Microthoracidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),6,6,0,0,1,False,1.0466073359350153e-20,1.0,3.833311624679148e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.997495099586415,0.9999620407684168,0.9999999561838037
1437,Odontophrynus americanus,,Amphibia,Anura,Cycloramphidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.0237620156308745e-20,1.0,2.0661490146567374e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9974971657354297,0.999962088093228,0.9999999562644982
1438,Lepidocephalichthys guntea,,Actinopterygii,Cypriniformes,Cobitidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),8,8,6,0,1,False,1.00133422334329e-20,1.0,2.3509402909960286e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9974995166757207,0.9999621377564339,0.99999995633688
1439,Egeria sp.,,Liliopsida,Hydrocharitales,Hydrocharitaceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,9.789878718188004e-21,1.0,3.3990723057319983e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975029157480264,0.9999622118230103,0.9999999564499114
1440,Pelodytes ibericus,,Amphibia,Anura,Pelodytidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,2,0,1,False,9.577092441800126e-21,1.0,2.046845400283104e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975049625934267,0.9999622586407816,0.9999999565295353
1441,Thiara lineata,,Gastropoda,Neotaenioglossa,Thiaridae,Mollusca,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,9.368206327214743e-21,1.0,2.1970213521793625e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975071596147789,0.9999623101221309,0.9999999566175718
1442,Filopaludina sp.,,Gastropoda,Architaenioglossa,Viviparidae,Mollusca,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,9.164491464453424e-21,1.0,2.28430097981569e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975094439157587,0.99996236109666,0.9999999566982712
1443,Viviparus bengalensis,,Gastropoda,Architaenioglossa,Viviparidae,Mollusca,False,False,moderate_20_49,Moderate (20-49 protective contexts),23,20,2,0,2,False,8.963993055479456e-21,1.0,2.5826203666756697e-06,,extended_r1_greedy_order,,,0.9975120265361254,0.9999624186926386,0.9999999567809966
1444,Eupomatis gibbosus,,Actinopterygii,Perciformes,Percidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,8.769301433094632e-21,1.0,2.503687966393109e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975145302240918,0.9999624749172675,0.9999999568741939
1445,Anabaena flosaquae,,Cyanophyceae,Nostocales,Nostocaceae,Cyanophycota,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,11,12,2,False,8.577719121565444e-21,1.0,3.1204748732749366e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.997517650698965,0.9999625384632888,0.9999999569595286
1446,Acanthocyclops robustus,,Maxillopoda,Cyclopoida,Cyclopidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,8.390791119891077e-21,1.0,3.0255839480464175e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975206762829131,0.9999626060819423,0.9999999570678114
1447,Cypridopsis vidua,,Ostracoda,Podocopa,Cypridopsidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),18,14,0,5,1,False,8.20843940777408e-21,1.0,2.7544285189362583e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.997523430711432,0.9999626702536288,0.9999999571770396
1448,Campeloma decisum,,Gastropoda,Architaenioglossa,Viviparidae,Mollusca,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,28,1,False,8.029999789699947e-21,1.0,2.405481485334704e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975258361929173,0.9999627238200643,0.9999999572613252
1449,Hepsetus odoe,,Actinopterygii,Characiformes,Hepsetidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,7.855940131876296e-21,1.0,2.0278531641659825e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975278640460815,0.9999627702644855,0.9999999573409378
1450,Paramecium caudatum,,Ciliatea,Hymenostomatida,Parameciidae,Ciliophora,False,False,moderate_20_49,Moderate (20-49 protective contexts),37,34,3,2,2,False,7.683857951609226e-21,1.0,3.8859519964074e-06,,extended_r1_greedy_order,,,0.9975317499980779,0.9999628456259714,0.9999999574193326
1451,Sesarma huzardi,,Malacostraca,Decapoda,Sesarmidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,0,1,False,7.515931537608431e-21,1.0,1.9655741249069436e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975337155722028,0.9999628907365301,0.9999999574953355
1452,Cipangopaludina chinensis,,Gastropoda,Architaenioglossa,Viviparidae,Mollusca,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,0,0,1,False,7.352867107121336e-21,1.0,2.24827616834844e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975359638483712,0.9999629403319855,0.9999999575735061
1453,Pomoxis nigromaculatus,,Actinopterygii,Perciformes,Centrarchidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),6,5,0,13,1,False,7.192878425437487e-21,1.0,2.3140628675477615e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9975382779112387,0.9999629926630111,0.999999957661175
1454,Adelotus brevis,,Amphibia,Anura,Myobatrachidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,0,1,False,7.034840815489233e-21,1.0,1.9859919757614364e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9975402639032145,0.9999630368521117,0.99999995773269
1455,Cherax tenuimanus,,Malacostraca,Decapoda,Parastacidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,6.881357808371378e-21,1.0,2.1424613104725765e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.997542406364525,0.9999630860641554,0.9999999578142609
1456,Eurycea bislineata,,Amphibia,Caudata,Plethodontidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,15,1,False,6.732000900425388e-21,1.0,1.9855395162471368e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975443919040412,0.9999631310384107,0.9999999578894471
1457,Pomoxis annularis,,Actinopterygii,Perciformes,Centrarchidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,9,1,False,6.586349139023063e-21,1.0,2.2618035294685868e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975466537075707,0.9999631817214202,0.9999999579731907
1458,Bulinus truncatus,,Gastropoda,Cephalaspidea,Bullinidae,Mollusca,False,False,moderate_20_49,Moderate (20-49 protective contexts),28,21,0,0,3,False,6.4426254532974435e-21,1.0,2.326958366438703e-06,,extended_r1_greedy_order,,,0.9975489806659371,0.9999632210472322,0.999999958013568
1459,Penaeus chinensis,,Malacostraca,Decapoda,Penaeidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,6.303050373112125e-21,1.0,1.9358890118725824e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.997550916554949,0.999963266087839,0.9999999580932334
1460,Fundulus diaphanus,,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,19,1,False,6.166715666308651e-21,1.0,2.5211065701746804e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975534376615192,0.9999633229583366,0.9999999581872759
1461,Limnodynastes peronii,,Amphibia,Anura,Limnodynastidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),11,9,2,0,1,False,6.032440850520021e-21,1.0,2.1198816255729724e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9975555575431447,0.9999633690906967,0.9999999582595707
1462,Diacyclops sp.,,Maxillopoda,Cyclopoida,Cyclopidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,5.901804163173038e-21,1.0,2.9815649805753353e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9975585391081253,0.9999634359792731,0.9999999583661121
1463,Diacyclops disjunctus,,Maxillopoda,Cyclopoida,Cyclopidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,5.7726561104724405e-21,1.0,2.9739702226416753e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.997561513078348,0.999963502656383,0.9999999584721911
